source,dir,name,slug,description,home_relative,sha256,lines,bytes,is_link,generic_description
claude,gtm-motions,营销/文案,gtm-motions,营销/文案：落地页、活动与转化文案,.claude\skills\gtm-motions\SKILL.md,26ec7903a12659f52f52258b392bdf1052f0b11b008c2b8e371c8f3d8bd373a7,158,7405,False,False
claude,gtm-strategy,GTM 策略,gtm-strategy,营销/文案：落地页、活动与转化文案,.claude\skills\gtm-strategy\SKILL.md,ad4ce706bff870bd02d5788ba12691b8ac052279250066040095257cda6b9473,97,3921,False,False
claude,guizang-ppt-skill,归藏 · 网页杂志风 PPT,guizang-ppt-skill,网页横向翻页 PPT：WebGL 背景、章节幕封、杂志/瑞士两种风格,.claude\skills\guizang-ppt-skill\SKILL.md,9cc2d2f141197832c803923b7cc68640d3f2bcdd69a5db154cfece4d9012b186,541,35696,True,False
claude,high-end-visual-design,高 端 视觉 设计,high-end-visual-design,高 端 视觉 设计,.claude\skills\high-end-visual-design\SKILL.md,2b78656bd9f7b038e7b3ae0d2f563ed9002e48b01b6656885ca8b98a40ce85b9,100,10411,False,False
claude,html-slide-to-pptx,HTML 幻灯转 PPTX,html-slide-to-pptx,HTML 幻灯 → 可编辑 PowerPoint；浏览器一键导出,.claude\skills\html-slide-to-pptx\SKILL.md,757e714f6da9fbd48a789de8d8f8438e11dcc6726df3577e65fa52c5728fd41b,121,4615,True,False
claude,huashu-design,花叔 Design,huashu-design,用 HTML 做原型、幻灯、动画与设计评审（花叔风格）,.claude\skills\huashu-design\SKILL.md,2cb4ae6987746227bfe675e06bb5bd99d2363945f266e6b5ed07f40d0620273f,500,53510,True,False
claude,idea-refine,Idea Refine（本地化精简版）,idea-refine,模糊需求澄清：整理 Mini-Spec 与可执行 Prompt,.claude\skills\idea-refine\SKILL.md,dc5fba5f665c04e8fa9ed2b5af61cd81d1cef450620a7b5090e7b0f7846b0086,32,1054,False,False
claude,ideal-customer-profile,Ideal 客户 画像,ideal-customer-profile,医疗信息系统：临床安全、CDSS 与 PHI 合规,.claude\skills\ideal-customer-profile\SKILL.md,e5d6391c111d882399c08beb2f38ea178a1171fb2181fa1a4be432cebdb2f002,167,5909,False,False
claude,identify-assumptions-existing,Identify Assumptions Existing,identify-assumptions-existing,Identify Assumptions Existing：辅助完成相关分析、生成或审查任务,.claude\skills\identify-assumptions-existing\SKILL.md,8a0b740fe990da6305285c17ff9540d5a3c98a6864eacd52ace69068b349d7f0,46,1980,False,True
claude,identify-assumptions-new,Identify Assumptions New,identify-assumptions-new,Identify Assumptions New：辅助完成相关分析、生成或审查任务,.claude\skills\identify-assumptions-new\SKILL.md,9874a8d8c32de92635e939454b8bd4a247c85855a9f305ecd280fd7a338ea3c0,54,3138,False,True
claude,image-to-code,图片 到 代码,image-to-code,按 Figma 设计稿实现 HTML/CSS/JS，含节点提取与交互,.claude\skills\image-to-code\SKILL.md,d537661e0be9fc0e71d14ee1567e214c41fe7be76ad9c0db7e990101fcb5fc2e,1230,36010,False,False
claude,image2pencil,核心原则,image2pencil,核心原则：辅助完成相关分析、生成或审查任务,.claude\skills\image2pencil\SKILL.md,60cf771998c501618188b60a39752eea93bb691ad31bbf6f8ad0821993795c49,136,4227,False,True
claude,imagegen-frontend-mobile,Imagegen 前端 移动,imagegen-frontend-mobile,按 Figma 设计稿实现 HTML/CSS/JS，含节点提取与交互,.claude\skills\imagegen-frontend-mobile\SKILL.md,53d5f91d5c237033f523e629ac3327bfaa43cd487594ccb49efa5f45d3875e21,1467,39816,False,False
claude,imagegen-frontend-web,前端工程,imagegen-frontend-web,前端工程：辅助完成相关分析、生成或审查任务,.claude\skills\imagegen-frontend-web\SKILL.md,2f75fb0012aba3ba6a4fdd2f97805228d7d52755b91c667169cb2882067fe35b,989,36308,False,True
claude,immersive,管理功能/API 弃用与迁移,immersive,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\immersive\SKILL.md,e123025841d514266f26d3c985fab97896118e7fdd926b338669ac61a6905f7d,81,4210,False,True
claude,impeccable,管理功能/API 弃用与迁移,impeccable,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\impeccable\SKILL.md,84c17ce5ed2171886a5b4771ed49f5c9203d9344cdb722c64b619bb0946c0ea2,81,3528,False,True
claude,industrial-brutalist-ui,无障碍合规（WCAG）,industrial-brutalist-ui,无障碍合规（WCAG）：ARIA、键盘导航与读屏适配,.claude\skills\industrial-brutalist-ui\SKILL.md,7d27a4415ddaac91ef88ecfc9e291a8441c0fa1d9f43e8d9cd0b2cf9862b622a,94,8299,False,False
claude,intended-vs-implemented,文档/ADR,intended-vs-implemented,文档/ADR：架构决策记录与技术说明撰写,.claude\skills\intended-vs-implemented\SKILL.md,1151e2c77393bfbea1d7020400fe7d222cb8fc9b9bf0f67eac8e13a7cc0067ee,43,3316,False,False
claude,internal-comms,Internal Comms,internal-comms,Internal Comms：辅助完成相关分析、生成或审查任务,.claude\skills\internal-comms\SKILL.md,5cf0d66c1f97a7f6bc1155b742db0bb99615b287e267538dbded5a72747c60e4,33,1264,False,True
claude,interview-script,客户 Interview 脚本,interview-script,客户 Interview 脚本：辅助完成相关分析、生成或审查任务,.claude\skills\interview-script\SKILL.md,b151b2d61e9ab9dea71ae19e8cbf8ef245ca16425d503e0458a3c125552f9fe4,107,4637,False,True
claude,issue-triage,Issue 分诊,issue-triage,Issue 分诊：辅助完成相关分析、生成或审查任务,.claude\skills\issue-triage\SKILL.md,482ec96487710c0b6ca4156919bef1e51672d4c7038bad032501c84d0776c7e2,358,11798,False,True
claude,job-stories,Job Stories,job-stories,Job Stories：辅助完成相关分析、生成或审查任务,.claude\skills\job-stories\SKILL.md,8821410f2445ab9aca28395fa890102c1555b5b8ba54d77a6b58b946977fd3e2,77,2838,False,True
claude,kubernetes-operations,DevOps/部署,kubernetes-operations,DevOps/部署：容器、流水线与环境配置,.claude\skills\kubernetes-operations\SKILL.md,f93f96d1737e750b1f89aa2fc7b6867b2f9f4f15fdcf3fdfe3372ce4bb2d74e5,187,4314,False,False
claude,last30days,Last30days,last30days,Last30days：辅助完成相关分析、生成或审查任务,.claude\skills\last30days\SKILL.md,ceadead631b79f9007d47bb876353d1b47581c041ec95fe6704bed010d40f17e,1757,150340,False,True
claude,lean-canvas,Lean Canvas,lean-canvas,Lean Canvas：辅助完成相关分析、生成或审查任务,.claude\skills\lean-canvas\SKILL.md,85b81377b85931807e52b3f5f18a8300767d04a2de4be9b939f8f9c397584b5b,124,4747,False,True
claude,levels,管理功能/API 弃用与迁移,levels,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\levels\SKILL.md,1e62aa23dc79e7ff0e8064cbcaaa904f1998764a66d2fa439d069cdd7f505aa9,82,3482,False,True
claude,lingo,管理功能/API 弃用与迁移,lingo,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\lingo\SKILL.md,2ca1861e194e9336b9bdc32e4306ae0c94242501f114f77a3a25e52c6aece356,86,3846,False,True
claude,llm-integration,LLM Integration,llm-integration,LLM Integration：辅助完成相关分析、生成或审查任务,.claude\skills\llm-integration\SKILL.md,f5104aa948662eb0b3a65f67809b4be8b6a7e9e7b5c5a64c2bfbeec1b0116476,227,6165,False,True
claude,llm-router,LLM 路由,llm-router,LLM 路由：辅助完成相关分析、生成或审查任务,.claude\skills\llm-router\SKILL.md,2310e1b78dd1c569fca0ad4f570eab0ede2abce66d9947bc29c37d16b4360521,502,13019,True,True
claude,luxury,管理功能/API 弃用与迁移,luxury,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\luxury\SKILL.md,c5cc9961c13403ddfb6a95322dff1e6c568f8e6f381b9d9ec727d49a7105315c,82,3393,False,True
claude,manage-skills,Skill 工程,manage-skills,Skill 工程：编写/验证 SKILL.md 与触发条件设计,.claude\skills\manage-skills\SKILL.md,9bc44913ad6c4c8c7de9a2c1f78c08db5180034ec8c3384f4d78fe4ce7635826,189,5885,False,False
claude,market-segments,医疗信息系统,market-segments,医疗信息系统：临床安全、CDSS 与 PHI 合规,.claude\skills\market-segments\SKILL.md,7cc93cba5447cab21c5cf0e25284b0cfaf27d72f3c024af0d1e3f85ee947ac87,82,3518,False,False
claude,market-sizing,融资/投资人材料,market-sizing,融资/投资人材料：辅助完成相关分析、生成或审查任务,.claude\skills\market-sizing\SKILL.md,9a65f4019eb927a921cc86c25e3b0d26c3bad783f7a1062656f6cbda5d23b8fe,92,4346,False,True
claude,marketing-ideas,营销 Ideas,marketing-ideas,编码前脑暴：澄清需求、探索方案并确认设计,.claude\skills\marketing-ideas\SKILL.md,14b833e47c75fc88fb568a95f0194403306ec54256c4b6854b9f35e5726bda8f,47,2073,False,False
claude,material,管理功能/API 弃用与迁移,material,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\material\SKILL.md,78da54dd8ac5a2d1bb154ae92275417a66551bf422bf6a501b66f3f7e017af77,96,3659,False,True
claude,matrix,管理功能/API 弃用与迁移,matrix,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\matrix\SKILL.md,3db91e3435eb032c941f847436ecc6aa3b85a6295cc8d0d7b5815370b9c4289e,82,3832,False,True
claude,mcp-builder,Python 后端,mcp-builder,Python 后端：框架、ORM、迁移与 API 设计,.claude\skills\mcp-builder\SKILL.md,16e8bc94292dc0c39dbedbfb3958d7924b5ab82e72409336d80ed2fd909442ea,237,8882,False,False
claude,mcp-development,MCP 服务端 与 Tools,mcp-development,MCP 服务端 与 Tools：辅助完成相关分析、生成或审查任务,.claude\skills\mcp-development\SKILL.md,5e13cfc2b4a7e46ed625fa6459ec85f00f6784741ec944ae05f22a0187674c4f,187,4808,False,True
claude,metrics-dashboard,实验/分析,metrics-dashboard,实验/分析：辅助完成相关分析、生成或审查任务,.claude\skills\metrics-dashboard\SKILL.md,2fe88072dd4034168c4369b6b908e19c51b08eab7c117ef8952b2c5a2d72dd5a,96,5631,False,True
claude,microservices-design,Microservices 设计,microservices-design,Microservices 设计：辅助完成相关分析、生成或审查任务,.claude\skills\microservices-design\SKILL.md,d4487abae27e09ec21cb2b873704696404f178de7fc713758e74382ad7414782,169,4495,False,True
claude,minimal,管理功能/API 弃用与迁移,minimal,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\minimal\SKILL.md,90dc9dd885ff5754ed2e7277b3ae802c6c16f3e968bd33b369676007ea53e14a,82,3378,False,True
claude,minimalist-ui,极简 UI,minimalist-ui,无障碍合规（WCAG）：ARIA、键盘导航与读屏适配,.claude\skills\minimalist-ui\SKILL.md,963aee8b69b8d0d66d11843ace96f804583278fb7d44d3879903243e076a128c,87,7869,False,False
claude,mobile-development,前端工程,mobile-development,前端工程：辅助完成相关分析、生成或审查任务,.claude\skills\mobile-development\SKILL.md,a119099971eda4120e794489039a31d61d6a67f3afd434b0829aee1731597996,221,5999,False,True
claude,modern,管理功能/API 弃用与迁移,modern,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\modern\SKILL.md,62205414c2422a35da8733a2dd93ac660dd7f7ed224a163f8c50d8f7a73ac794,82,3380,False,True
claude,monetization-strategy,编码前脑暴,monetization-strategy,编码前脑暴：澄清需求、探索方案并确认设计,.claude\skills\monetization-strategy\SKILL.md,e535bf0f3d6d5e8a4091a932bcc4e88d60e315500f0031cc98a64c484da465a2,153,6579,False,False
claude,monitoring-observability,Monitoring 可观测,monitoring-observability,Monitoring 可观测：辅助完成相关分析、生成或审查任务,.claude\skills\monitoring-observability\SKILL.md,aabba7d5985a12dec66582dd6be29b3fbc86e72919863f64a2c63d04076c937a,198,5568,False,True
claude,mono,管理功能/API 弃用与迁移,mono,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\mono\SKILL.md,7d115fb45c24a2eae18621a49931e2ab74579fb44946d3fe69d0cc0c65904f0a,87,3776,False,True
claude,neobrutalism,管理功能/API 弃用与迁移,neobrutalism,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\neobrutalism\SKILL.md,d59683bdfc32eff9c0ca6a93241cec583d1d589c087fe1b19a07c9e9891abe11,82,3380,False,True
claude,neon,管理功能/API 弃用与迁移,neon,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\neon\SKILL.md,5c301d7219acf5802fa35fac737678e18d7fbcc788f292e141df9fb269e542c7,82,3346,False,True
claude,neumorphism,管理功能/API 弃用与迁移,neumorphism,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\neumorphism\SKILL.md,0643c693686476a6bbfde18f3f621be6bbd03ebe5774c588b1e5bca9ece92d64,87,3788,False,True
claude,nextjs-mastery,应用 路由 结构,nextjs-mastery,应用 路由 结构：辅助完成相关分析、生成或审查任务,.claude\skills\nextjs-mastery\SKILL.md,2b38e83cda132e5f651e69b31b6e38975e5b734bf5a8d480c3952a097f9949f4,163,4648,False,True
claude,north-star-metric,Domain 上下文,north-star-metric,Domain 上下文：辅助完成相关分析、生成或审查任务,.claude\skills\north-star-metric\SKILL.md,a35bc5b3d44de82ba8261e564b4857e10bcb00f4d62b8ef137c6d2b9fb74023f,77,3914,False,True
claude,opportunity-solution-tree,实验/分析,opportunity-solution-tree,实验/分析：A/B 测试解读与统计显著性判断,.claude\skills\opportunity-solution-tree\SKILL.md,d194606a0cf4e0407797d8a29d58b8bdb241c6e84e3f2c5a376fb9ac0e79a9c0,66,4089,False,False
claude,ouro-loop,Ouro-循环,ouro-loop,Ouro-循环：辅助完成相关分析、生成或审查任务,.claude\skills\ouro-loop\SKILL.md,8f190c48a2117cad54ee82b5c2abe07a6f0582d35237c2d07daa99b4d0eb3f81,19,769,False,True
claude,outcome-roadmap,Outcome Roadmap,outcome-roadmap,Outcome Roadmap：辅助完成相关分析、生成或审查任务,.claude\skills\outcome-roadmap\SKILL.md,51890676350200bd273b12501c8684cf2e3ed2aa976e43b3874ef7a9f6187848,70,3430,False,True
claude,pacman,管理功能/API 弃用与迁移,pacman,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\pacman\SKILL.md,adcdca8f8a136b09a18c8e283b5ada263fdf5c5351af83473ff8fcb76509e12e,83,3661,False,True
claude,paper,论文 设计 设计 System Skill,paper,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\paper\SKILL.md,4ef6e43a7dbafd701753325645edf6d0ed6a0c58e1f6ca2609d07f648794ddc3,82,3370,False,True
claude,pdf,Pdf,pdf,Pdf：辅助完成相关分析、生成或审查任务,.claude\skills\pdf\SKILL.md,5df77e5f4765770be62c72f05f688c6c239438e720287a38a9b9581a502c37b0,315,7681,False,True
claude,performance,性能,performance,性能分析与优化：瓶颈定位、包体与运行时改进,.claude\skills\performance\SKILL.md,2d10b9a02b4a04e7d7201934686eb8392571cd52b57d206d6632e8639d4d33a0,438,12089,False,False
claude,performance-optimization,打包 分析 与 代码 Splitting,performance-optimization,性能分析与优化：瓶颈定位、包体与运行时改进,.claude\skills\performance-optimization\SKILL.md,87a5418919be4cf3ba1ee782688253a130118d8d17209adae903de7bf0dc88b2,191,5022,False,False
claude,perspective,管理功能/API 弃用与迁移,perspective,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\perspective\SKILL.md,8adad38b4cb2efb6b7a3fe97d8e805d32ae95411df4fe27090bc5f8c5aff28c4,82,3592,False,True
claude,pestle-analysis,Pestle 分析,pestle-analysis,Pestle 分析：辅助完成相关分析、生成或审查任务,.claude\skills\pestle-analysis\SKILL.md,e876c5e7719778d3025c3b20e28080357cc9feeac1187be1d34697d225c27788,127,4529,False,True
claude,planning-with-files,规划 与 文件,planning-with-files,规划 与 文件：辅助完成相关分析、生成或审查任务,.claude\skills\planning-with-files\SKILL.md,1323a7242b6228d32857c7af7858ec30290a4818d0ad1e7e72189538aae24a97,307,12902,False,True
claude,planning-with-files-zh,文件规划系统,planning-with-files-zh,文件规划系统,.claude\skills\planning-with-files-zh\SKILL.md,a98a0589b14f318916b252d4b2f674b2dac04cdc805b0a7e901df1dc2abca739,214,6972,False,False
claude,pm-competitor-deconstructor,pm-competitor-deconstructor：从竞品名单...,pm-competitor-deconstructor,pm-competitor-deconstructor：从竞品名单...：辅助完成相关分析、生成或审查任务,.claude\skills\pm-competitor-deconstructor\SKILL.md,55bf6c47d616545e465918fca202e20949fd1cd9a0ab688159c7a0c853b0abe3,312,10428,False,True
claude,pm-postmortem-writer,pm-postmortem-writer：从上线数据到可执行的复盘报告,pm-postmortem-writer,pm-postmortem-writer：从上线数据到可执行的复盘报告：辅助完成相关分析、生成或审查任务,.claude\skills\pm-postmortem-writer\SKILL.md,28c8f65b2354b490d9902d64a840e2fd5f1e219459d5fb5f1b37413b67cb8ed6,335,12001,False,True
claude,porters-five-forces,Porters Five Forces,porters-five-forces,Porters Five Forces：辅助完成相关分析、生成或审查任务,.claude\skills\porters-five-forces\SKILL.md,fd864cc6d4337c96cc08d2f8fdc0d1ccd924050498a110c7458ae2893ef3a222,215,8068,False,True
claude,positioning-ideas,当 到 使用,positioning-ideas,编码前脑暴：澄清需求、探索方案并确认设计,.claude\skills\positioning-ideas\SKILL.md,1c5ecaaa98e7f82d0d44ae7b4456ea9b1f506788619a6fc3b2d6eed1d114b16b,64,2853,False,False
claude,postgres-optimization,数据库/SQL,postgres-optimization,数据库/SQL： schema 设计、查询优化与迁移,.claude\skills\postgres-optimization\SKILL.md,fc8ccae702bfd4a48c2071aec461f7c48c8a9e33207cdddef7894c3cc8bff0b3,149,4484,False,False
claude,ppt-generate,ppt-generate,ppt-generate,基于已有 PPT 模板、参考稿、项目资料或用户手改稿生成/重做/优化 PowerPoint 幻灯片。凡用户提到 PPT、ppt、PowerPoint、幻灯片、汇报稿、启动汇报、模板套用、PPT 美化、PPT 生成、按参考 PPT 做稿时必须使用；重点避免字体溢出、模板风格不像、表格/流程图过素、页数空散和未逐页视觉验收。,.claude\skills\ppt-generate\SKILL.md,ad9b31e7b70564bb33a4cb6ab17c827d2c15ff280e2103adf3003221790ab80e,157,9344,False,False
claude,ppt-master,PPT Master 原生生成,ppt-master,文档/MD → 原生可编辑 PPTX（非纯图片幻灯）,.claude\skills\ppt-master\SKILL.md,0646f3dccefba84af64654bf887b6e6953afe0ff1a556c5c75b28d41c33b8304,723,73562,True,False
claude,pptx,演示文稿处理,pptx,演示文稿处理：创建/编辑 PPT 或 HTML 幻灯片,.claude\skills\pptx\SKILL.md,1c820e71f113ac8b14c89ee66eda01ac5e7d2f55ebd15230bbfabe9b55ecefd2,484,25342,False,False
claude,pr-review,/pr-审查,pr-review,/pr-审查：辅助完成相关分析、生成或审查任务,.claude\skills\pr-review\SKILL.md,25fc638ea70572cbd258554c1489f7fecd7554cdfbd6f2deb7a0207e458f4ccc,216,7138,False,True
claude,pr-triage,PR 分诊,pr-triage,PR 分诊：辅助完成相关分析、生成或审查任务,.claude\skills\pr-triage\SKILL.md,ba47ca5027c215ca09531391034c529b78ab9d80661de1c5db2937c99d83d1fc,325,9955,False,True
claude,pre-mortem,把模糊产品想法整理为可评审的产品需求文档（PRD）,pre-mortem,把模糊产品想法整理为可评审的产品需求文档（PRD）,.claude\skills\pre-mortem\SKILL.md,906309ccbac4466c7c84371de9819cc69e1acf48f041750db014190c04cb85e3,95,3934,False,False
claude,premium,管理功能/API 弃用与迁移,premium,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\premium\SKILL.md,e9fa2f1a1fe2d62789387e4074e3bf8dd5d1e011fd2f694f80c75cbacd8be0b5,82,3357,False,True
claude,pricing-strategy,Pricing 策略,pricing-strategy,Pricing 策略：辅助完成相关分析、生成或审查任务,.claude\skills\pricing-strategy\SKILL.md,aa4c20113cf07967665d82014626ab91beab7f94959cb75138258f2c0296809e,87,3513,False,True
claude,prioritization-frameworks,Prioritization Frameworks,prioritization-frameworks,Prioritization Frameworks：辅助完成相关分析、生成或审查任务,.claude\skills\prioritization-frameworks\SKILL.md,96021dd0709db2ca9bd1ab17ef809a6dcde2992ffa909db0cc4dd98342b62dda,77,4080,False,True
claude,prioritize-assumptions,实验/分析,prioritize-assumptions,实验/分析：A/B 测试解读与统计显著性判断,.claude\skills\prioritize-assumptions\SKILL.md,fffb020328abb4ec0e378755e957154643cbf05ef4eebdadf02d2afe0f228d63,50,2213,False,False
claude,prioritize-features,Prioritize Features,prioritize-features,Prioritize Features：辅助完成相关分析、生成或审查任务,.claude\skills\prioritize-features\SKILL.md,b25705835ef3cdc05499fdbd1d7aa2c74156862443dccc2c16e020eb37020e5c,54,2415,False,True
claude,privacy-policy,文档/ADR,privacy-policy,文档/ADR：架构决策记录与技术说明撰写,.claude\skills\privacy-policy\SKILL.md,68224ab604781450a98b7ae3f5b80580bd66ebf3e2127754aec53bbd7e702714,241,10561,False,False
claude,product-name,当 到 使用,product-name,编码前脑暴：澄清需求、探索方案并确认设计,.claude\skills\product-name\SKILL.md,bec34b1e9ff6463a82e34e839a9412a453a7946814a7fcdbbaef5cc3562ed81b,50,2131,False,False
claude,product-strategy,Product 策略,product-strategy,Product 策略：辅助完成相关分析、生成或审查任务,.claude\skills\product-strategy\SKILL.md,eec3322526060b3e15dac5ba1d91d467d48c46718f60c9f8fa63f869c0bed432,114,4663,False,True
claude,product-vision,编码前脑暴,product-vision,编码前脑暴：辅助完成相关分析、生成或审查任务,.claude\skills\product-vision\SKILL.md,32dda2c321bc3b087e0563fba6bbf8d4411ee9be5411f4e18a561e2ae26bf0c6,55,2404,False,True
claude,professional,管理功能/API 弃用与迁移,professional,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\professional\SKILL.md,6aa29bbff82f53c2e5f0b8db51cade31ef4e5a5f44df11667afcb4be29c81cb8,82,3391,False,True
claude,prompt-engineering,Prompt 工程,prompt-engineering,Prompt 工程：辅助完成相关分析、生成或审查任务,.claude\skills\prompt-engineering\SKILL.md,27c9f7917360fb3a5673c171b2611a23ae92114498a05b031003a812c4e0a7ef,143,4502,False,True
claude,publication,管理功能/API 弃用与迁移,publication,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\publication\SKILL.md,cc568d92db81ad43bbf5c51c9ad056ec9c8bad3eea4aaf3ea586363c8d9625eb,88,3890,False,True
claude,python-best-practices,Python 后端,python-best-practices,Python 后端：框架、ORM、迁移与 API 设计,.claude\skills\python-best-practices\SKILL.md,7d2253320301a9e4b88e34d338649c28dd1d274155fb2c4add9fbd2e31c2669c,284,7387,False,False
claude,qa-test-planner,测试计划,qa-test-planner,测试计划：辅助完成相关分析、生成或审查任务,.claude\skills\qa-test-planner\SKILL.md,0dec62aca353fae27b74e137ebeae459d215b60e7d05563f8cb5d8fbac430e26,870,19580,True,True
claude,query-expert,SQL 查询专家,query-expert,性能分析与优化：瓶颈定位、包体与运行时改进,.claude\skills\query-expert\SKILL.md,09388c88fb5d5eebfc05ccec8ce64c506ec4a6e47bd6f04aa83b4a7cbd1d9c2e,806,17155,True,False
claude,react-patterns,React 模式,react-patterns,前端工程：组件、状态、构建与 UI 实现,.claude\skills\react-patterns\SKILL.md,3e49a28e1a4a82a0364b9de014da65855da565b27e1f2b1bcc78bcc617392688,284,6782,False,False
claude,receiving-code-review,代码 审查 Reception,receiving-code-review,代码审查：质量、模式、安全与可维护性检查,.claude\skills\receiving-code-review\SKILL.md,d834f7ada316f4b5f1ded7c78be5c00800f0179f0f493eb2bd42c5c799b87c3f,215,6205,False,False
claude,redesign-existing-projects,0→1 新模块门禁,redesign-existing-projects,0→1 新模块门禁：辅助完成相关分析、生成或审查任务,.claude\skills\redesign-existing-projects\SKILL.md,2ab40e66e05013cc15ee543ea2729a6dc370df15db77b08a37f2787a5a9d3630,180,14970,False,True
claude,redis-patterns,Redis 模式,redis-patterns,Redis 模式：辅助完成相关分析、生成或审查任务,.claude\skills\redis-patterns\SKILL.md,c2ad8bcf72479d75c09ef0b2f7b88c7f3202a332ca3124a45f74c7650149514f,191,4763,False,True
claude,refined,管理功能/API 弃用与迁移,refined,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\refined\SKILL.md,04519a19dfe3c5d360ad1debf2bf63ccd9992de5e6282ca2c5081c6b6ea62b76,82,3387,False,True
claude,release-notes,Release Notes,release-notes,Release Notes：辅助完成相关分析、生成或审查任务,.claude\skills\release-notes\SKILL.md,cd3b9447a9c34b502d57a8496a13ddaaee6f310476ee9b7f02d471178b3117c4,65,2414,False,True
claude,repo-recap,Repo 回顾,repo-recap,Repo 回顾：辅助完成相关分析、生成或审查任务,.claude\skills\repo-recap\SKILL.md,520922a33c6a14f449b5c902031673fd8ede424de0e7aa42bfd2f361967099f7,218,6875,False,True
claude,requesting-code-review,Requesting 代码 审查,requesting-code-review,代码审查：质量、模式、安全与可维护性检查,.claude\skills\requesting-code-review\SKILL.md,f575b105fdf5bb643729a3a72b34e13548da245215df30ed62ea3b7a9acd4648,105,2827,False,False
claude,requirement-clarifier,Requirement Clarifier（需求澄清与 Agent...,requirement-clarifier,模糊需求澄清：整理 Mini-Spec 与可执行 Prompt,.claude\skills\requirement-clarifier\SKILL.md,abec2235c7f22e37f375a25a9725097a9452a06ac0378311f10e1565fc5e7461,125,7340,False,False
claude,retro,Retro,retro,Retro：辅助完成相关分析、生成或审查任务,.claude\skills\retro\SKILL.md,89ea33e0190abe1378e230bd77e8ba578610df31a504feb86ff45f3aa6e6c376,78,2636,False,True
claude,revealjs,Reveal.js 演示,revealjs,Reveal.js 专业 HTML 幻灯片，浏览器直接播放,.claude\skills\revealjs\SKILL.md,566c3bead2332ec15878a5729ccd7922f1fbc6e9ea49de75afdaa4af0bbf2aa0,438,18791,True,False
claude,review-resume,SEO 优化,review-resume,SEO 优化：技术审计、页面元数据与结构化数据,.claude\skills\review-resume\SKILL.md,54ec367cc33cc82cdf91dd170113d0b0411084c9d826bad6f6ba20b1e9ecdb96,224,11165,False,False
claude,riso,管理功能/API 弃用与迁移,riso,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.claude\skills\riso\SKILL.md,42dfe385141b8f16286bc2372b663798f2fb97f6428ebd305803963c2e0711d3,81,3624,False,True
claude,rtk-tdd,Rust TDD 工作流,rtk-tdd,测试驱动开发：先写测试再实现，覆盖单元/集成/E2E,.claude\skills\rtk-tdd\SKILL.md,a85f359db38f111d7fac71570b77110ebd177e813a488d7e41595f7a12832877,76,2768,False,False
claude,rtk-triage,/rtk-分诊,rtk-triage,多 Agent 编排：子任务分发、汇总与验证闭环,.claude\skills\rtk-triage\SKILL.md,7a59c30df81539e26cf1bd4861e91bfb7956c555fce5f2d1e994189e0cb9a6bc,235,6273,False,False
claude,rust-systems,Rust 工程,rust-systems,Rust 工程：编译、所有权与 idiomatic 模式,.claude\skills\rust-systems\SKILL.md,03fe53998230decc0dfa526fb9f7d37c643e2076c9373d057d3d5061512192de,190,5133,False,False
claude,savethetokens,上下文 Governor,savethetokens,上下文 Governor：辅助完成相关分析、生成或审查任务,.claude\skills\savethetokens\SKILL.md,866e5bdcb78458d1a29b3a16e0923e33d755791b1bea1109b309062ae04aacf2,202,9538,False,True
claude,security-guardian,当 到 使用,security-guardian,Hook/自动化：提交前检查与 Agent 工作流钩子,.claude\skills\security-guardian\SKILL.md,d7c769c0379cdc389fddc0094fe0b6fed4d3f5d4bf6c51602fb5c86db8a5100a,506,13646,False,False
claude,security-hardening,Rust 工程,security-hardening,Rust 工程：编译、所有权与 idiomatic 模式,.claude\skills\security-hardening\SKILL.md,8cdbaa5b03ac87c424ba1795613c76b2840efbb9ab92d46c1def1b25de96f98a,205,6043,False,False
